source;target;kind;labels
Shallow_Waterways;GPS;Use_Case_Mapping;Medium_reliability_required
Docking;GPS;Use_Case_Mapping;Medium_reliability_required
High_Traffic;IMU;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;IMU;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;IMU;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;IMU;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;IMU;Use_Case_Mapping;Medium_reliability_required
Undocking;Weather_Station;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Weather_Station;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Weather_Station;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;Weather_Station;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Weather_Station;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Weather_Station;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Weather_Station;Use_Case_Mapping;Medium_reliability_required
Docking;Weather_Station;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;RGB_Camera;Use_Case_Mapping;Medium_reliability_required
Open_Water;RGB_Camera;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;RGB_Camera;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;RGB_Camera;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;IR_Camera;Use_Case_Mapping;Medium_reliability_required
Open_Water;IR_Camera;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;IR_Camera;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;IR_Camera;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;IR_Camera;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Lidar;Use_Case_Mapping;Medium_reliability_required
Open_Water;Lidar;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Lidar;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Lidar;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Lidar;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Sonar_System;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Sonar_System;Use_Case_Mapping;Medium_reliability_required
Open_Water;Sonar_System;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Sonar_System;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Sonar_System;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Sonar_System;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Depth_Sensor;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Depth_Sensor;Use_Case_Mapping;Medium_reliability_required
Open_Water;Depth_Sensor;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Depth_Sensor;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Depth_Sensor;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Depth_Sensor;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Speed_Log;Use_Case_Mapping;Medium_reliability_required
Open_Water;Speed_Log;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Speed_Log;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Speed_Log;Use_Case_Mapping;Medium_reliability_required
Undocking;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Open_Water;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Docking;Peplink_Router;Use_Case_Mapping;Medium_reliability_required
Undocking;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Open_Water;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Docking;Ethernet_Switch;Use_Case_Mapping;Medium_reliability_required
Undocking;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
High_Traffic;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Open_Water;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Docking;24V_Consumers;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Horn;Use_Case_Mapping;Medium_reliability_required
Open_Water;Horn;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Horn;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Horn;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Horn;Use_Case_Mapping;Medium_reliability_required
Undocking;Navigation_Lightning;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Navigation_Lightning;Use_Case_Mapping;Medium_reliability_required
Open_Water;Navigation_Lightning;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Navigation_Lightning;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Navigation_Lightning;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Navigation_Lightning;Use_Case_Mapping;Medium_reliability_required


